run_name,group_id,task_id,hash,native_id,process,module,container,tag,name,status,exit,submit,start,complete,duration,realtime,cpu_percent,mem_percent,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,attempt,workdir,script,scratch,queue,cpus,memory,disk,time,env,error_action,vol_ctxt,inv_ctxt,hostname,cpu_model
irreverent_northcutt,ERZ101,97,82/0b05db,93401,SEQKIT_SEQ_BGC,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:SEQKIT_SEQ_BGC (ERZ101),COMPLETED,0,1776013181218,1776013181315,1776013182272,1054,0,138.5,0.0,5632000,8941568,5632000,8941568,230703,152139,197,25,49152,40960,1,/home/martin/Projects/assembly-analysis-pipeline/work/82/0b05dbb4f33afa5379be8b728ec9ad,"
    seqkit \
        seq \
        --threads 2 \
        --min-len 1000 \
        ERZ101_filtered_contigs.fasta.gz \
        | gzip -c  \
        > ERZ101_bgc_len_filtered.fasta.gz

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:SEQKIT_SEQ_BGC"":
        seqkit: $(seqkit version | cut -d' ' -f2)
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,2,7,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,101,f9/047a1b,93667,CONCATENATE_DBCAN_HMMOUT,[],quay.io/biocontainers/csvtk:0.31.0--h9ee0642_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_DBCAN_HMMOUT (ERZ101),COMPLETED,0,1776013182274,1776013182372,1776013183307,1033,0,96.0,0.0,3309568,4497408,3309568,4497408,77230,664,185,22,0,8192,1,/home/martin/Projects/assembly-analysis-pipeline/work/f9/047a1baed784374cda1a7f939845d0,"
    csvtk \
        concat \
         \
        --num-cpus 2 \
        --delimiter ""	"" \
        --out-delimiter ""	"" \
        --out-file ERZ101_dbcan_sub_hmm.tsv.gz \
        inputs/csv1/ERZ101.tsv.gz

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_DBCAN_HMMOUT"":
        csvtk: $(echo $( csvtk version | sed -e ""s/csvtk v//g"" ))
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,100,a6/5639b0,93892,CONCATENATE_DBCAN_HMMOUT,[],quay.io/biocontainers/csvtk:0.31.0--h9ee0642_0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_DBCAN_HMMOUT (ERZ102),COMPLETED,0,1776013183310,1776013183407,1776013184333,1023,0,109.1,0.0,3391488,4497408,3391488,4497408,77232,666,185,22,0,8192,1,/home/martin/Projects/assembly-analysis-pipeline/work/a6/5639b0c1fee894abf8b30c4f642529,"
    csvtk \
        concat \
         \
        --num-cpus 2 \
        --delimiter ""	"" \
        --out-delimiter ""	"" \
        --out-file ERZ102_dbcan_sub_hmm.tsv.gz \
        inputs/csv1/ERZ102.tsv.gz

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_DBCAN_HMMOUT"":
        csvtk: $(echo $( csvtk version | sed -e ""s/csvtk v//g"" ))
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,1,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,103,62/0ec407,94119,CONCATENATE_EGGNOGMAPPER_ANNOTATIONS,[],quay.io/biocontainers/pigz:2.3.4,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_EGGNOGMAPPER_ANNOTATIONS (ERZ101),COMPLETED,0,1776013184336,1776013184433,1776013186354,2018,0,100.0,0.0,2985984,11583488,2985984,11587584,44733,819,153,20,0,12288,1,/home/martin/Projects/assembly-analysis-pipeline/work/62/0ec407afc25cc1d03f97d1843b885e,"
    cat \
         \
        ERZ101_001_annotations.emapper.annotations \
        | pigz -c -p 2  \
        > ERZ101_emapper_annotations.tsv.gz

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_EGGNOGMAPPER_ANNOTATIONS"":
        pigz: $( pigz --version 2>&1 | sed 's/pigz //g' )
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,3,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,102,c9/b50db3,94338,CONCATENATE_EGGNOGMAPPER_ANNOTATIONS,[],quay.io/biocontainers/pigz:2.3.4,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_EGGNOGMAPPER_ANNOTATIONS (ERZ102),COMPLETED,0,1776013186358,1776013186454,1776013188373,2015,0,109.1,0.0,3096576,11583488,3096576,11587584,44733,819,153,20,4096,12288,1,/home/martin/Projects/assembly-analysis-pipeline/work/c9/b50db3201a0da3554022282b56416c,"
    cat \
         \
        ERZ102_001_annotations.emapper.annotations \
        | pigz -c -p 2  \
        > ERZ102_emapper_annotations.tsv.gz

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:FUNCTIONAL_ANNOTATION:CONCATENATE_EGGNOGMAPPER_ANNOTATIONS"":
        pigz: $( pigz --version 2>&1 | sed 's/pigz //g' )
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,3,1,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,120,15/f8fc68,94546,DRAM_DISTILL_PER_ASSEMBLY,[],quay.io/biocontainers/dram:1.3.5--pyhdfd78af_0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:DRAM_DISTILL_SWF:DRAM_DISTILL_PER_ASSEMBLY (ERZ102),COMPLETED,0,1776013188379,1776013188473,1776013192100,3721,2000,110.0,1.3,211894272,1866039296,211894272,1867091968,41141203,1867678,5578,88,228413440,1904640,1,/home/martin/Projects/assembly-analysis-pipeline/work/15/f8fc680c7bc1035c88a9838defc1e9,"
    if [ ""false"" == ""true"" ]; then
        gzip -c -d ERZ102_summary_for_dram.tsv > ERZ102_summary_for_dram.tsv
    fi

    DRAM.py \
        distill \
        -i ERZ102_summary_for_dram.tsv  \
        -o dram_out \
        

    mv dram_out/product.html ERZ102_dram.html
    mv dram_out/product.tsv ERZ102_dram.tsv
    mv dram_out/genome_stats.tsv ERZ102_genome_stats.tsv
    mv dram_out/metabolism_summary.xlsx ERZ102_metabolism_summary.xlsx

    gzip ERZ102_dram.html
    gzip ERZ102_dram.tsv
    gzip ERZ102_genome_stats.tsv
    gzip ERZ102_metabolism_summary.xlsx

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:DRAM_DISTILL_SWF:DRAM_DISTILL_PER_ASSEMBLY"":
        dram: 1.3.5
        dram databases: 1.3.0
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,3367,290,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,121,8d/86934e,94904,DRAM_DISTILL_PER_ASSEMBLY,[],quay.io/biocontainers/dram:1.3.5--pyhdfd78af_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:DRAM_DISTILL_SWF:DRAM_DISTILL_PER_ASSEMBLY (ERZ101),COMPLETED,0,1776013192104,1776013192200,1776013195239,3135,2000,131.6,1.3,213262336,1867091968,213262336,1867096064,41141128,1867667,5578,88,0,1904640,1,/home/martin/Projects/assembly-analysis-pipeline/work/8d/86934eae9fcc77592e587918637cf2,"
    if [ ""false"" == ""true"" ]; then
        gzip -c -d ERZ101_summary_for_dram.tsv > ERZ101_summary_for_dram.tsv
    fi

    DRAM.py \
        distill \
        -i ERZ101_summary_for_dram.tsv  \
        -o dram_out \
        

    mv dram_out/product.html ERZ101_dram.html
    mv dram_out/product.tsv ERZ101_dram.tsv
    mv dram_out/genome_stats.tsv ERZ101_genome_stats.tsv
    mv dram_out/metabolism_summary.xlsx ERZ101_metabolism_summary.xlsx

    gzip ERZ101_dram.html
    gzip ERZ101_dram.tsv
    gzip ERZ101_genome_stats.tsv
    gzip ERZ101_metabolism_summary.xlsx

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:DRAM_DISTILL_SWF:DRAM_DISTILL_PER_ASSEMBLY"":
        dram: 1.3.5
        dram databases: 1.3.0
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,9,146,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,samplesheet,122,d1/2cf91c,95261,DRAM_DISTILL_PER_SAMPLESHEET,[],quay.io/biocontainers/dram:1.3.5--pyhdfd78af_0,samplesheet,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:DRAM_DISTILL_SWF:DRAM_DISTILL_PER_SAMPLESHEET (samplesheet),COMPLETED,0,1776013195242,1776013195340,1776013198516,3274,2000,130.9,1.3,213590016,1867087872,213590016,1868140544,41298604,2036236,5591,89,0,2072576,1,/home/martin/Projects/assembly-analysis-pipeline/work/d1/2cf91c7e9c4a812f7a2f345c779223,"
    if [ ""false"" == ""true"" ]; then
        gzip -c -d samplesheet_dram_input.tsv > samplesheet_dram_input.tsv
    fi

    DRAM.py \
        distill \
        -i samplesheet_dram_input.tsv  \
        -o dram_out \
        

    mv dram_out/product.html samplesheet_dram.html
    mv dram_out/product.tsv samplesheet_dram.tsv
    mv dram_out/genome_stats.tsv samplesheet_genome_stats.tsv
    mv dram_out/metabolism_summary.xlsx samplesheet_metabolism_summary.xlsx

    gzip samplesheet_dram.html
    gzip samplesheet_dram.tsv
    gzip samplesheet_genome_stats.tsv
    gzip samplesheet_metabolism_summary.xlsx

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:DRAM_DISTILL_SWF:DRAM_DISTILL_PER_SAMPLESHEET"":
        dram: 1.3.5
        dram databases: 1.3.0
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,9,345,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,123,8a/4f7bea,95624,SEQKIT_SPLIT2,[],quay.io/biocontainers/seqkit:2.8.1--h9ee0642_0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:SEQKIT_SPLIT2 (ERZ102),COMPLETED,0,1776013198519,1776013198616,1776013199579,1060,0,94.1,0.0,9162752,1276563456,9162752,1276563456,117554,42495,188,28,18579456,36864,1,/home/martin/Projects/assembly-analysis-pipeline/work/8a/4f7bea8375841eefec77998cc37226,"
    seqkit \
        split2 \
         --by-length 50M --by-length-prefix ERZ102_  \
        --threads 4 \
        ERZ102_bgc_len_filtered.fasta.gz \
        --out-dir ERZ102

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:SEQKIT_SPLIT2"":
        seqkit: $(echo $(seqkit 2>&1) | sed 's/^.*Version: //; s/ .*$//')
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,14,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,124,39/9d87dc,95862,SEQKIT_SPLIT2,[],quay.io/biocontainers/seqkit:2.8.1--h9ee0642_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:SEQKIT_SPLIT2 (ERZ101),COMPLETED,0,1776013199583,1776013199679,1776013200644,1061,0,126.3,0.0,3301376,4497408,3301376,4497408,122977,48083,188,28,0,40960,1,/home/martin/Projects/assembly-analysis-pipeline/work/39/9d87dc9738675f0ee8d49dfc88302e,"
    seqkit \
        split2 \
         --by-length 50M --by-length-prefix ERZ101_  \
        --threads 4 \
        ERZ101_bgc_len_filtered.fasta.gz \
        --out-dir ERZ101

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:PATHWAYS_AND_SYSTEMS:SEQKIT_SPLIT2"":
        seqkit: $(echo $(seqkit 2>&1) | sed 's/^.*Version: //; s/ .*$//')
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,1,,AMD Ryzen 5 5600X 6-Core Processor
